report_date,tBalance,yBalance,total_purchase_amt,direct_purchase_amt,purchase_bal_amt,purchase_bank_amt,total_redeem_amt,consume_amt,transfer_amt,tftobal_amt,tftocard_amt,share_amt,category1,category2,category3,category4,active_users,purchase_users,redeem_users,date,weekday,day,month,is_weekend,is_month_start,is_month_end,days_to_month_end,purchase,redeem,avg_purchase_per_user,avg_redeem_per_user,mfd_daily_yield,mfd_7daily_yield,Interest_O_N,Interest_1_W,Interest_2_W,Interest_1_M,Interest_3_M,Interest_6_M,Interest_9_M,Interest_1_Y
20140822,20437873459,20370906609,246316056,244094164,97266695,146827469,179349206,74322748,105026458,13620285,91406173,2221892,31216803.0,10023388.0,210000.0,32872557.0,12446,7892,977,2014-08-22,4,22,8,0,0,0,9,246316056,179349206,31210.853522554484,183571.3469805527,1.104,4.153,2.843,3.369,3.942,4.2039,4.6764,4.88,4.9398,5.0
20140823,20379907955,20437873459,141412027,139192764,42797254,96395510,199377531,63911142,135466389,28401389,107065000,2219263,22294743.0,13156888.0,100000.0,28359511.0,12459,7887,832,2014-08-23,5,23,8,1,0,0,8,141412027,199377531,17929.76125269431,239636.45552884616,1.0997,4.146,,,,,,,,
20140824,20319023288,20379907955,130195484,127991522,43143686,84847836,191080151,52046987,139033164,15507226,123525938,2203962,19194293.0,12132444.0,900000.0,19820250.0,12471,7864,850,2014-08-24,6,24,8,1,0,0,7,130195484,191080151,16555.88555442523,224800.17764705882,1.0993,4.139,,,,,,,,
20140825,20316184100,20319023288,309574223,307361141,92282025,215079116,312413411,96656751,215756660,27159616,188597044,2213082,35518047.0,11637924.0,1500000.0,48000780.0,12508,7879,1057,2014-08-25,0,25,8,0,0,0,6,309574223,312413411,39291.05508313238,295566.14096499525,1.1122,4.139,2.841,3.363,3.886,4.199,4.6758,4.88,4.9394,5.0
20140826,20337650626,20316184100,306945089,304747497,124460527,180286970,285478563,88192408,197286155,14814754,182471401,2197592,24879168.0,16497042.0,0.0,46816198.0,12517,7893,1001,2014-08-26,1,26,8,0,0,0,5,306945089,285478563,38888.26669200558,285193.36963036965,1.1085,4.131,2.823,3.318,3.876,4.2,4.6695,4.873,4.9363,5.0
20140827,20171681280,20337650626,302194801,299973007,102372488,197600519,468164147,107408171,360755976,20966937,339789039,2221794,34053795.0,19426628.0,6000000.0,47927748.0,12527,7940,1086,2014-08-27,2,27,8,0,0,0,4,302194801,468164147,38059.79861460957,431090.37476979743,1.1079,4.123,2.861,3.349,3.9828,4.178,4.668,4.8729,4.9365,5.0
20140828,20118870170,20171681280,245082751,242887647,56734596,186153051,297893861,98896299,198997562,15732174,183265388,2195104,25606866.0,25743565.0,4000000.0,43545868.0,12557,7955,1026,2014-08-28,3,28,8,0,0,0,3,245082751,297893861,30808.642489000627,290344.89376218326,1.1043,4.116,2.876,3.538,4.05,4.133,4.6689,4.8727,4.9373,5.0
20140829,20112668503,20118870170,267554713,265335172,87236719,178098453,273756380,103967802,169788578,27979322,141809256,2219541,31191914.0,30028785.0,40000.0,42707103.0,12596,7976,1036,2014-08-29,4,29,8,0,0,0,2,267554713,273756380,33544.974047141426,264243.61003861006,1.1169,4.123,2.908,3.672,4.199,4.114,4.6659,4.8726,4.9364,5.0
20140830,20116003141,20112668503,199708772,197483663,84798329,112685334,196374134,70813897,125560237,32453185,93107052,2225109,18388231.0,14302883.0,100000.0,38022783.0,12603,7969,902,2014-08-30,5,30,8,1,0,0,1,199708772,196374134,25060.706738612123,217709.68292682926,1.1206,4.134,,,,,,,,
20140831,20098150321,20116003141,275090213,272878511,148125324,124753187,292943033,106464912,186478121,24503950,161974171,2211702,23745525.0,31675561.0,0.0,51043826.0,12614,7935,1031,2014-08-31,6,31,8,1,0,1,0,275090213,292943033,34667.95374921235,284134.8525703201,1.1204,4.146,,,,,,,,
